Artist,Birth,Death,Age,Alive?,Art Title,DoC,Currency,price,low_estimate,high_estimate,Sold,Est Accuracy,Dimentions,close date,Auction Title,relPop,relPopEarly,relPopChange,closeMonth,closeYear
sir william russell flint,1880,1969,89,0,Mountainous landscape,0,USD,4687.5,3750.0,6250.0,1,0,(47.3 x 64.8 cm.),26,"VICTORIAN, PRE-RAPHAELITE & BRITISH IMPRESSIONIST ART",,,,11,14
jean cocteau ,1889,1963,74,0,Ronde de trois danseuses,1958,USD,3437.5,1500.0,2250.0,1,1,0,17,Joie de Vivre: Modern Art and the Riviera,,,,07,20
louise nevelson ,1899,1988,89,0,Sky Cathedral's Presence I,1959,USD,492500.0,250000.0,350000.0,1,1,(271.8 x 305.1 x 54.6 cm.),28,POST-WAR & CONTEMPORARY ART,,,,09,17
pablo picasso ,1881,1973,92,0,Service de scènes de corrida: Paseo (A.R. 424); Pase de cape (A.R. 425); Picador (A.R. 426); Banderilleros (A.R. 427); Pase de muleta (A.R. 428); Cogida (A.R. 429); L'estocado (A.R. 430); Arrastro (A.R. 431),0,USD,75000.0,60000.0,80000.0,1,0,0,15,Picasso Ceramics,,,,05,19
albert bierstadt ,1830,1902,72,0,European Coast,0,USD,62500.0,60000.0,80000.0,1,0,(50.2 x 70.5 cm.),19,19TH CENTURY AMERICAN ART,,,,01,22
helen frankenthaler ,1928,2011,83,0,Walking Rain,0,USD,3500.0,2000.0,3000.0,1,1,(759 x 572 mm.),15,FIRST IMPRESSION,,,,07,15
mat collishaw ,1966,0,56,1,"Burnt Almonds, Heinrich & Eva",2000,USD,4375.0,6250.0,8750.0,1,-1,(121.9 x 129.5cm.),14,THE GEORGE MICHAEL COLLECTION EVENING AUCTION,,,,03,19
richard artschwager ,1923,2013,90,0,"No. 5, from: Untitled (1000 Cubic Inches) (Parkett 46)",0,USD,781.25,1250.0,2500.0,1,-1,0,26,PARKETT: FIRST FIFTY EDITIONS 1984-1997,,,,09,13
tony bevan,1951,0,71,1,Headache,1980,USD,10156.25,5000.0,7500.0,1,1,(57.5 x 76 cm.),22,MODERN BRITISH ART DAY SALE,,,,01,20
henri matisse ,1869,1954,85,0,Banannier (Tahiti),1930,USD,11875.0,5000.0,7000.0,1,1,(24.7 x 32.3 cm.),23,"Matisse on Paper: Prints & Drawings from the Estate of Jacquelyn Miller Matisse, Online",,,,06,21
john rankine barclay ,1884,1962,78,0,Amusette,0,USD,7812.5,3750.0,6250.0,1,1,(101.6 x 127 cm.),23,"VICTORIAN, PRE-RAPHAELITE & BRITISH IMPRESSIONIST ART",,,,03,16
ed ruscha ,1937,0,85,1,Untitled,1960,USD,67187.5,56250.0,81250.0,1,0,(48.6 x 61.4cm.),07,POST-WAR AND CONTEMPORARY ART DAY AUCTION,,,,10,17
pablo picasso ,1881,1973,92,0,"Minotaur, buveur et femmes, from: La Suite Vollard",0,USD,25000.0,15000.0,22500.0,1,1,0,20,PRINTS AND MULTIPLES,,,,09,18
jacques villeglé ,1926,0,96,1,Rue de l'Ave Maria,1958,USD,15750.0,8400.0,12600.0,1,1,0,25,The Curator’s Eye: The Collection of Professor Dr Karin von Maur,,,,05,21
albert anker ,1831,1910,79,0,"Die kleine Näherin, 1908",0,USD,89250.0,81600.0,122400.0,1,0,0,18,SWISS ART SALE,,,,09,18
ruth asawa ,1926,2013,87,0,"Untitled (S.360, Hanging Single-Section, Reversible Open-Window Form)",0,USD,562500.0,200000.0,300000.0,1,1,(43.2 x 29.2 x 29.2 cm.),12,POST-WAR AND CONTEMPORARY ART DAY SALE,,,,11,21
bill woodrow,1948,0,74,1,Small Stuenes Oscillator 24,0,USD,2031.25,1250.0,1875.0,1,1,(75 x 34.2 cm.),23,MODERN BRITISH & IRISH ART,,,,03,17
pablo picasso ,1881,1973,92,0,"Salomé, from La Suite des Saltimbanques",0,USD,5625.0,4000.0,6000.0,1,0,(400 x 346 mm.),18,A Graphic Century - 1875-1975,,,,11,21
sir peter markham scott ,1909,1989,80,0,Nene geese,0,USD,3750.0,3750.0,6250.0,1,-1,(61 x 76.2 cm.),10,SPORTING & WILDLIFE ART,,,,12,14
henry moore ,1898,1986,88,0,Reclining Nude: Crossed Feet,1980,USD,125000.0,75000.0,112500.0,1,1,0,27,MODERN BRITISH & IRISH ART DAY SALE,,,,06,17
aristide maillol ,1861,1944,83,0,Nu allongé,1941,USD,40687.5,7350.0,10500.0,1,1,0,28,"OEUVRES MODERNES SUR PAPIER, INCLUANT DES OEUVRES DE LA COLLECTION JEAN BONNA",,,,03,19
ben nicholson ,1894,1982,88,0,Still life,0,USD,70312.5,62500.0,100000.0,1,0,(16.5 x 22.3 cm.),20,MODERN BRITISH & IRISH ART DAY SALE,,,,11,14
george minne ,1866,1941,75,0,David,1928,USD,18750.0,7500.0,10000.0,1,1,0,06,IMPRESSIONIST & MODERN ART DAY SALE,,,,02,20
manolo millares ,1926,1972,46,0,Cuadro 116,1960,USD,145625.0,150000.0,225000.0,1,-1,(81 x 100cm.),02,POST-WAR AND CONTEMPORARY ART DAY AUCTION,,,,07,14
peter doig ,1959,0,63,1,Cobourg 3+1 more,1995,USD,626500.0,200000.0,300000.0,1,1,(99.1 x 71.1 cm.),08,FIRST OPEN,,,,03,13
lindsay bernard hall ,1859,1935,76,0,"The Old Soup Kitchen, Oberammergau Monastery",0,USD,2343.75,2500.0,3750.0,1,-1,(33 x 23.7cm.),24,AUSTRALIAN ART,,,,09,15
everett shinn ,1876,1953,77,0,Paris Music Hall,1900,USD,16250.0,10000.0,15000.0,1,1,(10.2 x 12.1 cm.),18,AMERICAN ART,,,,11,21
ken howard,1932,0,90,1,"Meloney Resting, South Bolton Gardens",0,USD,17187.5,12500.0,18750.0,1,0,(101.6 x 121.8 cm.),23,MODERN BRITISH & IRISH ART,,,,03,17
emilio sánchez ,1921,1999,78,0,Edificio Miramar,0,USD,16250.0,5000.0,7000.0,1,1,(100.3 x 152.4 cm.),26,Latin American Art Online,,,,11,19
edward weston ,1886,1958,72,0,"Nu, 1925",0,USD,2231.25,1050.0,1575.0,1,1,(9 3/8 x 7½ in.),14,AGATHE GAILLARD ET LA PHOTOGRAPHIE : UNE PIONNIÈRE À PARIS,,,,11,13
aristide maillol ,1861,1944,83,0,Jeune fille accroupie se tenant un pied,1923,USD,76562.5,25000.0,37500.0,1,1,0,07,IMPRESSIONIST/MODERN DAY SALE,,,,02,13
moïse kisling ,1891,1953,62,0,"Céret, vue sur le Canigou",1913,USD,250000.0,80000.0,120000.0,1,1,(80 x 99.7 cm.),14,IMPRESSIONIST & MODERN ART DAY SALE,,,,05,21
julius olsson ,1864,1942,78,0,Stockholm Harbour,0,USD,2500.0,1250.0,1875.0,1,1,(45.8 x 61 cm.),20,"VICTORIAN, BRITISH AND IMPRESSIONIST ART",,,,06,13
marc chagall ,1887,1985,98,0,La joie du berger pour Ingrid et Alfred,1972,USD,50000.0,43750.0,56250.0,1,0,(31.8 x 23.7 cm.),19,IMPRESSIONIST AND MODERN WORKS ON PAPER,,,,06,19
karel appel ,1921,2006,85,0,Tempêste Flambant comme un Insect,1960,USD,240975.0,210000.0,315000.0,1,0,0,21,POST-WAR AND CONTEMPORARY ART,,,,04,16
adriaen jansz. van ostade ,1610,1685,75,0,Peasant in a pointed Fur Cap,0,USD,2187.5,1875.0,3125.0,1,0,0,29,PRINTS & MULTIPLES,,,,03,17
david hockney ,1937,0,85,1,"Slow Forest, from: Some New Prints",0,USD,10937.5,3750.0,6250.0,1,1,0,22,Prints & Multiples: Modern to Pop,,,,09,2020
pablo picasso ,1881,1973,92,0,Visage de femme (A.R. 220),1953,USD,27500.0,20000.0,30000.0,1,0,0,15,Picasso Ceramics,,,,11,17
yinka shonibare ,1962,0,60,1,Girl on Globe,2012,USD,122500.0,60000.0,80000.0,1,1,(210.8 x 152.4 x 114.3 cm.),08,FIRST OPEN,,,,03,13
james seymour ,1702,1752,50,0,"On the scent; A quickening pace; and Racehorse, with jockey up",0,USD,23437.5,1500.0,2250.0,1,1,(13.3 x 17.2 cm.),27,SPORTING AND WILDLIFE ART,,,,06,12
gerhard arij ludwig morgenstjerne munthe ,1875,1927,52,0,A bomschuit anchored in winter,0,USD,5250.0,3150.0,5250.0,1,1,0,12,NINETEEN TO NOW,,,,03,13
john frederick lewis ,1804,1876,72,0,"Sir Edwin Landseerwith a ghillie fishing for salmon, possibly on the river Dart, near Holne, Devon",0,USD,45312.5,37500.0,62500.0,1,0,(48.5 x 62.85 cm.),14,"VICTORIAN, PRE-RAPHAELITE AND BRITISH IMPRESSIONIST ART",,,,12,16
francis picabia ,1879,1953,74,0,Study of a nude,0,USD,4593.75,3150.0,5250.0,1,0,0,13,MODERN ART,,,,12,16
jean cocteau ,1889,1963,74,0,Profil tourné vers la gauche,1960,USD,3437.5,3125.0,3750.0,1,0,(65 x 56.3 cm.),25,IMPRESSIONIST/MODERN,,,,10,12
keith haring ,1958,1990,32,0,Busted Head,1984,USD,203125.0,62500.0,87500.0,1,1,(58 x 73cm.),13,POST-WAR AND CONTEMPORARY ART DAY SALE,,,,02,20
joe bradley ,1975,0,47,1,Untitled,2008,USD,112500.0,70000.0,100000.0,1,1,(311.2 x 101.6 cm.),27,Vice,,,,05,20
charles camoin ,1879,1965,86,0,L'Embarcadère du ferry-boat à Marseille,1926,USD,27500.0,15000.0,20000.0,1,1,(65.6 x 80.1 cm.),08,IMPRESSIONIST & MODERN ART DAY SALE,,,,10,20
paul signac ,1863,1935,72,0,"Paris, la Seine au Pont des Saint-Pères",1925,USD,32500.0,20000.0,30000.0,1,1,(28.1 x 42.9 cm.),06,IMPRESSIONIST & MODERN WORKS ON PAPER SALE,,,,11,13
diane arbus ,1923,1971,48,0,"Untitled (6), 1970-1971",0,USD,10710.0,8000.0,12000.0,1,0,(37.1 x 36.8 cm.),07,Photographs from the Richard Gere Collection,,,,04,22
richard artschwager ,1923,2013,90,0,Untitled,1986,USD,750.0,2000.0,3000.0,1,-1,(63.8 x 48.3 cm.),05,Christie's 100,,,,02,20
william roberts,1895,1980,85,0,The Swans,0,USD,54687.5,31250.0,43750.0,1,1,(76.2 x 61 cm.),24,MODERN BRITISH & IRISH ART DAY SALE,,,,11,16
isaac rosenberg ,1890,1918,28,0,Self-portrait,0,USD,105125.0,25000.0,37500.0,1,1,(18 x 14 cm.),26,"MODERN BRITISH AND IRISH ART DAY SALE, LONDON",,,,06,15
joan miró ,1893,1983,90,0,"Personnages, oiseau",0,USD,29687.5,15000.0,22500.0,1,1,(31.8 x 21.5 cm.),26,IMPRESSIONIST & MODERN ART,,,,06,15
günther förg ,1952,2013,61,0,Untitled,2001,USD,312500.0,250000.0,375000.0,1,0,(249.5 x 320 cm.),14,Dialogues: Modern and Contemporary Art,,,,07,20
dylan lewis ,1964,0,58,1,Standing leopard III maquette,2012,USD,25000.0,8750.0,12500.0,1,1,(69.2 x 82.5 x 36.8 cm.),10,DYLAN LEWIS: SHAPESHIFTING,,,,09,19
wassily kandinsky ,1866,1944,78,0,Kleine Welten X,0,USD,4375.0,4000.0,6000.0,1,0,(there were also 30 on Japon paper),27,PRINTS & MULTIPLES,,,,04,16
nadín ospina ,1960,0,62,1,Vasija ritual,1997,USD,5000.0,4000.0,6000.0,1,0,(39.4 x 22.9 x 22.9 cm.),30,Latin American Art Online,,,,05,18
raoul dufy ,1877,1953,76,0,Côte Basse,0,USD,103425.0,84000.0,126000.0,1,0,0,13,MODERN ART,,,,12,16
antony gormley ,1950,0,72,1,State III,2012,USD,393125.0,312500.0,437500.0,1,0,(191 x 42 x 34cm.),30,POST-WAR AND CONTEMPORARY ART DAY AUCTION,,,,06,16
john chamberlain ,1927,2011,84,0,Air Diamonds,1989,USD,985937.5,875000.0,1250000.0,1,0,(271 x 139 x 123cm.),06,POST-WAR AND CONTEMPORARY ART EVENING AUCTION,,,,10,17
william louis sonntag ,1822,1900,78,0,Evening on the Susquehanna,0,USD,18750.0,20000.0,30000.0,1,-1,(91.4 x 142.2 cm.),19,PALMETTO HALL: THE JAY P. ALTMAYER FAMILY COLLECTION,,,,01,17
georges rouault ,1871,1958,87,0,Clown au bonnet blanc,0,USD,109375.0,87500.0,112500.0,1,0,(48 x 37 cm.),28,IMPRESSIONIST AND MODERN ART DAY SALE,,,,06,17
fred deux ,1924,2015,91,0,Les demeures de l'être,1986,USD,11812.5,2100.0,3150.0,1,1,0,04,POST-WAR AND CONTEMPORARY ART VENTE DU JOUR,,,,12,19
peter sedgley ,1930,0,92,1,Spring,1990,USD,4375.0,4375.0,6875.0,1,-1,(120.5 x 120cm.),05,POST-WAR AND CONTEMPORARY ART DAY AUCTION,,,,10,19
pablo picasso ,1881,1973,92,0,Picador (A.R. 160),1952,USD,5000.0,1875.0,3125.0,1,1,0,29,Picasso Ceramics,,,,06,17
"frederic, lord leighton. ",1830,1896,66,0,The Sluggard,0,USD,39062.5,31250.0,50000.0,1,0,0,14,"VICTORIAN, PRE-RAPHAELITE AND BRITISH IMPRESSIONIST ART",,,,12,16
cy twombly ,1928,2011,83,0,Leda and the Swan,1962,USD,52887500.0,35000000.0,55000000.0,1,0,(191 x 200 cm.),17,POST-WAR AND CONTEMPORARY ART EVENING SALE,,,,05,17
camille bombois ,1883,1970,87,0,Jeune fille sautant à la corde,0,USD,15625.0,12500.0,18750.0,1,0,(55 x 46 cm.),05,IMPRESSIONIST & MODERN ART & PICASSO CERAMICS,,,,02,16
mathew b. brady ,1823,1896,73,0,"Winter Quarters of a Cavalry Regiment in the Army of the Potomac, Near Brandy Station, Virginia, 1864",0,USD,375.0,500.0,1000.0,1,-1,(18.2 x 20.8 cm.),07,Photography of the Civil War: Property from The Metropolitan Museum of Art,,,,10,21
auguste herbin ,1882,1960,78,0,Composition abstraite,0,USD,9375.0,7500.0,10000.0,1,0,(24 x 31.5 cm.),08,IMPRESSIONIST/MODERN,,,,02,13
andré derain ,1880,1954,74,0,La chapelle-sous-Crécy (Le Moulin),0,USD,150000.0,100000.0,150000.0,1,1,(37.7 x 55.1 cm.),13,IMPRESSIONIST AND MODERN ART DAY SALE,,,,11,21
pablo picasso ,1881,1973,92,0,Tête de chèvre de profil (A.R. 105),1950,USD,6250.0,3125.0,4375.0,1,1,0,20,Picasso Ceramics Online,,,,06,19
andy warhol ,1928,1987,59,0,Knife,0,USD,6875.0,2000.0,3000.0,1,1,(10.8 x 8.6 cm.),17,MANHATTA,,,,10,17
jacques barraband ,1767,1809,42,0,Male Rainbow Lorikeet (Tricholglossus haematodus),0,USD,75000.0,12500.0,18750.0,1,1,(51.8 x 38.1cm.),14,TOPOGRAPHICAL PICTURES,,,,12,17
archibald thorburn ,1860,1935,75,0,Kittywakes,0,USD,8593.75,7500.0,10000.0,1,0,(21 x 29.9 cm.),09,SPORTING & WILDLIFE ART,,,,07,14
robert rauschenberg ,1925,2008,83,0,Untitled (Insects),0,USD,401000.0,180000.0,250000.0,1,1,(25.4 x 17.7 cm.),14,POST-WAR AND CONTEMPORARY ART DAY SALE SESSION II,,,,05,15
gerhard richter ,1932,0,90,1,Miniatures,1996,USD,69062.5,18750.0,25000.0,1,1,(8 x 8cm.),12,POST WAR AND CONTEMPORARY ART DAY AUCTION,,,,10,12
pablo picasso ,1881,1973,92,0,Visage de femme (A.R. 92),1949,USD,2656.25,1250.0,1875.0,1,1,0,07,Picasso Ceramics Online,,,,02,20
david alfaro siqueiros ,1896,1974,78,0,"¿Flores, Si, y No?",1962,USD,93750.0,70000.0,90000.0,1,1,(79.7 x 60.3 cm.),21,LATIN AMERICAN ART,,,,11,19
salvador dalí ,1904,1989,85,0,Le cavalier à la tour,1932,USD,2655000.0,600000.0,900000.0,1,1,(18.2 x 13.9 cm.),11,IMPRESSIONIST AND MODERN ART EVENING SALE,,,,11,19
antoni tàpies ,1923,2012,89,0,Cinq X sur carton,1961,USD,72187.5,42000.0,63000.0,1,1,0,04,POST-WAR AND CONTEMPORARY ART VENTE DU JOUR,,,,12,19
yayoi kusama ,1929,0,93,1,Dots,1996,USD,408125.0,225000.0,312500.0,1,1,(162 x 130.5cm.),19,POST-WAR AND CONTEMPORARY ART DAY AUCTION,,,,10,13
ben nicholson ,1894,1982,88,0,San Gimignano,0,USD,20312.5,6250.0,8750.0,1,1,0,22,Prints & Multiples: Modern to Pop,,,,09,20
pablo picasso ,1881,1973,92,0,Para Paco,0,USD,46875.0,18750.0,25000.0,1,1,(27.2 x 20.3 cm.),21,IMPRESSIONIST AND MODERN WORKS ON PAPER,,,,06,18
serge poliakoff ,1900,1969,69,0,Composition,1960,USD,59062.5,26250.0,36750.0,1,1,0,04,POST-WAR AND CONTEMPORARY ART VENTE DU JOUR,,,,12,19
brassaï ,1899,1984,85,0,"Graffiti (Série Masques et Visages), vers 1933",0,USD,15750.0,10500.0,15750.0,1,1,(19 ¾ x 16 in.),10,PHOTOGRAPHIES,,,,11,17
levi wells prentice ,1851,1935,84,0,Blue Mountain Lake,1883,USD,35000.0,20000.0,30000.0,1,1,(45.7 x 88.9 cm.),07,American Art Online,,,,08,20
irving penn ,1917,2009,92,0,"Lavender Glory Poppy, New York, 1968",0,USD,144375.0,52500.0,73500.0,1,1,(23 ½ x 18 ½ in.),05,PHOTOGRAPHIES,,,,11,19
willem de kooning ,1904,1997,93,0,Untitled (Two Women),0,USD,437500.0,400000.0,600000.0,1,0,(45.1 x 49.8 cm.),07,POST-WAR & CONTEMPORARY ART DAY SALE,,,,10,20
gerhard richter ,1932,0,90,1,Abstraktes Bild,1980,USD,441562.5,250000.0,375000.0,1,1,(50.2 x 70.2cm.),05,POST-WAR AND CONTEMPORARY ART DAY AUCTION,,,,10,19
graham sutherland ,1903,1980,77,0,Somerset Maugham,0,USD,100625.0,25000.0,37500.0,1,1,(31 x 22.9 cm.),26,"MODERN BRITISH AND IRISH ART DAY SALE, LONDON",,,,06,15
dante gabriel rossetti ,1828,1882,54,0,"Study of Fanny Cornforth, bust-length",0,USD,140625.0,37500.0,62500.0,1,1,(25.4 x 20.3 cm.),14,"VICTORIAN, PRE-RAPHAELITE AND BRITISH IMPRESSIONIST ART",,,,12,16
fred cuming,1930,0,92,1,Figures on the beach,0,USD,2031.25,1250.0,1875.0,1,1,(15.2 x 61 cm.),18,CHRISTIE'S INTERIORS - INCLUDING 20TH/21ST CENTURY PICTURES,,,,08,15
r.b. kitaj,1932,2007,75,0,Isaac Babel,1962,USD,625.0,1250.0,2500.0,1,-1,(32.4 x 31.7 cm.),11,MODERN BRITISH AND IRISH ART,,,,07,13
"graham sutherland, o.m ",1903,1980,77,0,Head,1950,USD,10937.5,8750.0,12500.0,1,0,(23.7 x 22.2 cm.),28,IMPRESSIONIST AND MODERN WORKS ON PAPER,,,,06,17
jorge severino ,1935,0,87,1,Untitled,1993,USD,11875.0,6000.0,8000.0,1,1,(151.1 x 126.4 cm.),28,Latin American Art Online,,,,11,18
berlinde de bruyckere ,1964,0,58,1,K 21,2006,USD,271562.5,225000.0,312500.0,1,0,(193 x 177 x 96cm.),27,POST-WAR AND CONTEMPORARY ART EVENING AUCTION,,,,06,12
david smith ,1906,1965,59,0,Agricola IV,1952,USD,5989000.0,5000000.0,7000000.0,1,0,(152.4 x 81.9 x 39.3 cm.),13,POST-WAR AND CONTEMPORARY ART EVENING SALE,,,,05,15
john graham ,1881,1961,80,0,Untitled,1930,USD,32500.0,20000.0,30000.0,1,1,(46.3 x 55.2 cm.),27,THE COLLECTION OF PAUL F. WALTER,,,,09,17
sir george frampton,1860,1928,68,0,Enid the Fair,0,USD,8593.75,7500.0,11250.0,1,0,0,12,"BRITISH ART: VICTORIAN, PRE-RAPHAELITE & BRITISH IMPRESSIONIST ART",,,,12,19
rembrandt harmensz. van rijn ,1606,1669,63,0,"A ragged Peasant with his Hands behind him, holding a Stick (B., Holl. 172; H. 16)",0,USD,13281.25,5000.0,7500.0,1,1,0,20,"OLD MASTER, MODERN & CONTEMPORARY PRINTS",,,,03,13
sir ernest henry shackleton,1874,1922,48,0,"Sir Ernest Shackleton's miniatures, as worn",1903,USD,93750.0,37500.0,62500.0,1,1,0,05,Topographical Pictures including China Trade Paintings,,,,11,20
victor pasmore ,1908,1998,90,0,Soft is the Sound of the Ocean,0,USD,3000.0,2500.0,3500.0,1,0,(720 x 1080 mm.),21,Contemporary Edition,,,,09,17
gerald cassidy ,1879,1934,55,0,Two Indians Racing Before a Storm,0,USD,209000.0,60000.0,80000.0,1,1,(64.1 x 127 cm.),22,AMERICAN ART,,,,05,14
john emms ,1841,1912,71,0,"Old Joe, with Pleasant, Pastime, Barmaid, Bonnylass, Dashwood, Speedwell, Jack, Glory, Regent, Brilliant and Sentinel",0,USD,46562.5,37500.0,62500.0,1,0,(68.6 x 101.6 cm.),27,SPORTING AND WILDLIFE ART,,,,06,12
pierre bonnard ,1867,1947,80,0,"Étude pour ""Nu""",0,USD,14437.5,6300.0,8400.0,1,1,(6 ¾ x 4 ½ in.),22,UNE COLLECTION FRANÇAISE: PASSION PARTAGÉE D'UN COUPLE D'AMATEURS,,,,03,17
wolfgang paalen ,1905,1959,54,0,Nuit tropicale,1948,USD,10584.0,8400.0,12600.0,1,0,0,30,UNE PASSION SURRÉALISTE : COLLECTION INNA & BORIS SALOMON,,,,03,22
takashi murakami ,1962,0,60,1,Flowers Have Bloomed,2010,USD,1392.3,780.0,1040.0,1,1,(31 5/8 x 23 7/8 in.),21,No Regrets: 20/21 Art Online: All Editions,,,,04,22
dante gabriel rossetti ,1828,1882,54,0,"Joshua, a design for stained glass",0,USD,6562.5,1250.0,1875.0,1,1,(89.2 x 36.8 cm.),11,"BRITISH ART: VICTORIAN, PRE RAPHAELITE & BRITISH IMPRESSIONIST ART",,,,12,18
sir peter blake,1932,0,90,1,Calendar: May,0,USD,12500.0,6250.0,10000.0,1,1,(16.5 x 11.2 cm.),26,"MODERN BRITISH AND IRISH ART DAY SALE, LONDON",,,,06,15
francisco de goya y lucientes ,1746,1828,82,0,It is time (Ya es hora) Plate 80 from: Los Caprichos,0,USD,4000.0,2500.0,3500.0,1,1,(213 x 149 mm.),23,The Sleep of Reason: Francisco Goya’s Los Caprichos,,,,10,20
lucy skaer ,1975,0,47,1,Tragedy No Us Touched Has,2001,USD,1562.5,2500.0,3750.0,1,-1,(152.4 x 101.6cm.),20,POST WAR AND CONTEMPORARY ART 1990 TO NOW,,,,11,12
jesús rafael soto ,1923,2005,82,0,Ambivalencia Altmayer,1984,USD,360500.0,200000.0,250000.0,1,1,(102.2 x 102.2 x 15.2 cm.),24,LATIN AMERICAN ART,,,,05,18
richard bosman ,1944,0,78,1,Stabbing (or) Deadly Encounter,1982,USD,6875.0,2500.0,3500.0,1,1,(121.6 x 183 cm.),15,First Open | Online,,,,12,20
edgar degas ,1834,1917,83,0,Femme assise s'essuyant le côté gauche,0,USD,1031562.5,225000.0,312500.0,1,1,0,20,IMPRESSIONIST/MODERN ART EVENING SALE,,,,06,12
marc chagall ,1887,1985,98,0,Scène de café,1911,USD,4375.0,6250.0,8750.0,1,-1,(13 x 20 cm.),26,IMPRESSIONIST & MODERN ART,,,,06,15
william turnbull ,1922,2012,90,0,Flower drawing; Still life with jars,1978,USD,860.0,2500.0,3750.0,1,-1,(36.8 x 27 cm.),22,THE LESLIE WADDINGTON COLLECTION PART II,,,,11,16
joan miró ,1893,1983,90,0,Sculptures,0,USD,7031.25,3125.0,4375.0,1,1,(M. 755),18,PRINTS & MULTIPLES,,,,03,20
alan saret ,1944,0,78,1,Untitled,1970,USD,5625.0,3000.0,5000.0,1,1,(60.9 x 96.5 cm.),27,THE COLLECTION OF PAUL F. WALTER,,,,09,17
francis bacon ,1909,1992,83,0,Triptych,0,USD,18750.0,15000.0,20000.0,1,0,(387 x 295 mm.),14,Working from Home: Prints and Multiples,,,,05,20
raoul dufy ,1877,1953,76,0,La course à Belmont Park,1951,USD,67187.5,31250.0,43750.0,1,1,(50.5 x 66 cm.),03,IMPRESSIONIST & MODERN WORKS ON PAPER,,,,02,16
andy warhol ,1928,1987,59,0,Julian Schnabel,0,USD,2016.0,2000.0,3000.0,1,0,(20.3 x 25.4 cm.),31,The Andy Warhol Diaries,,,,03,22
jean carzou ,1907,2000,93,0,Port,1970,USD,591.15,210.0,315.0,1,1,(30 x 22 in.),01,COLLECTION HENRI-GEORGES ET INÈS CLOUZOT - VENTE AU PROFIT DU SECOURS CATHOLIQUE,,,,12,12
francis bacon ,1909,1992,83,0,Triptych 1986-7,1986,USD,48074007.5,43750000.0,68750000.0,1,0,(198 x 147.5cm.),01,20TH/21ST CENTURY: LONDON EVENING SALE,,,,03,22
henri matisse ,1869,1954,85,0,Nu couché de dos,0,USD,6250.0,6000.0,8000.0,1,0,(464 x 521 mm.),07,Modern Edition,,,,12,17
simeon solomon ,1840,1905,65,0,The Boy John,0,USD,10625.0,2500.0,3750.0,1,1,(37.2 x 26.7 cm.),11,VICTORIAN PRE-RAPHAELITE & BRITISH IMPRESSIONIST ART,,,,07,18
henri matisse ,1869,1954,85,0,Autoportrait,0,USD,317000.0,150000.0,250000.0,1,1,(35.2 x 25.2 cm.),05,A DIALOGUE THROUGH ART: WORKS FROM THE JAN KRUGIER COLLECTION DAY SALE,,,,11,13
igor mitoraj ,1944,2014,70,0,Torso con C,1986,USD,28875.0,21000.0,31500.0,1,0,0,18,Post-War & Contemporary Art: Amsterdam,,,,06,20
kees van dongen ,1877,1968,91,0,Tête de femme de profil,0,USD,40625.0,25000.0,37500.0,1,1,(38 x 28.2 cm.),05,IMPRESSIONIST/MODERN WORKS ON PAPER,,,,02,14
pablo picasso ,1881,1973,92,0,Tête de chèvre de profil (A.R. 111),1950,USD,14062.5,2500.0,3125.0,1,1,0,02,Picasso Ceramics - Online,,,,03,18
georg baselitz ,1938,0,84,1,Der neue Typ (The New Type),1966,USD,393125.0,275000.0,375000.0,1,1,(61 x 43.2cm.),12,POST-WAR AND CONTEMPORARY ART DAY AUCTION,,,,02,16
jim lambie ,1964,0,58,1,Durutti Column,2006,USD,6875.0,8000.0,12000.0,1,-1,(83.8 x 97.8 x 19 cm.),15,First Open | Online,,,,12,20
tom edwin mostyn,1864,1930,66,0,"Anstay Cove, Devon",0,USD,13281.25,7500.0,10000.0,1,1,(101.7 x 127.4 cm.),23,"VICTORIAN, PRE-RAPHAELITE & BRITISH IMPRESSIONIST ART",,,,03,16
andré lhote ,1885,1962,77,0,Nu aux coussins,1946,USD,32812.5,21000.0,31500.0,1,1,0,24,ART MODERNE,,,,10,14
william marshall brown ,1863,1936,73,0,The toy boat,0,USD,13281.25,7500.0,12500.0,1,1,(25.4 x 35.6 cm.),20,"VICTORIAN, BRITISH AND IMPRESSIONIST ART",,,,06,13
john william godward,1861,1922,61,0,An Offering to Venus,0,USD,288125.0,312500.0,437500.0,1,-1,(78 x 39.4 cm.),13,"VICTORIAN, PRE-RAPHAELITE AND BRITISH IMPRESSIONIST ART",,,,07,16
callum innes ,1962,0,60,1,Exposed Painting Paynes Grey/Yellow Oxide,2000,USD,18750.0,12500.0,18750.0,1,1,(107.5 x 105.5 cm.),29,MODERN BRITISH ART,,,,09,20
marc chagall ,1887,1985,98,0,Profil pour Kollek Familie,0,USD,4062.5,3750.0,6250.0,1,0,(27 x 20.9 cm.),27,IMPRESSIONIST/MODERN ART,,,,06,14
pablo picasso ,1881,1973,92,0,Femme du barbu (A.R. 193),0,USD,43750.0,31250.0,37500.0,1,1,0,17,Picasso Ceramics,,,,09,20
milton avery ,1885,1965,80,0,Untitled (Landscape),1954,USD,21250.0,20000.0,30000.0,1,0,(45.7 x 60.3 cm.),18,AMERICAN ART,,,,05,21
gifford beal ,1879,1956,77,0,Figures Under Trees,0,USD,2125.0,2000.0,3000.0,1,0,(24.1 x 29.5 cm.),22,American Art Online,,,,05,18
