,Artist,Title,Location,Currency,Date,Signed,Sold,Selling Price,low_estimate,high_estimate,Category,Auction Name,Image
376,Aert de Gelder,"Portrait of a young man behind a balustrade, possibly a self-portrait of the artist",New York,USD,2021,False,True,927500.0,800000.0,1200000.0,Old Masters,Master Paintings & Sculpture Part I,https://sothebys-md.brightspotcdn.com/dims4/default/350c9ca/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fe2%2Fe0%2Fecf975b9471a95bdcda83826f472%2Fn10607-34-web.jpg
377,Sano di Pietro,Nativity,New York,USD,2021,False,True,504000.0,400000.0,600000.0,Old Masters,Master Paintings & Sculpture Part I,https://sothebys-md.brightspotcdn.com/dims4/default/076b80b/2147483647/strip/true/crop/1593x2000+0+0/resize/2048x2571!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F5e%2Ff5%2F00c923114c21a42c1815f88fa000%2F344n10607-7c4j3.jpg
378,"Joseph Wright of Derby, A.R.A.",A cottage on fire at night,New York,USD,2021,False,False,0.0,100000.0,150000.0,Old Masters,Master Paintings & Sculpture Part I,https://sothebys-md.brightspotcdn.com/dims4/default/581694b/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F33%2F50%2Fe709d2e14b01b3b85f8be2f7eba5%2Fn10607-41-web.jpg
379,Sir Anthony van Dyck,"Portrait of Thomas Wentworth, 1st Earl of Strafford (1593-1641)",New York,USD,2021,False,False,0.0,700000.0,1000000.0,Old Masters,Master Paintings & Sculpture Part I,https://sothebys-md.brightspotcdn.com/dims4/default/66f3a59/2147483647/strip/true/crop/1607x2000+0+0/resize/2048x2549!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F6a%2Fb6%2Ffed8ecaa4e55b374a36fc03e5e88%2F291n10607-bpt38.jpg
380,The Master of Marradi,The Death of Lucretia at the Banquet of Lucius Junius Brutus,New York,USD,2021,False,True,1024300.0,400000.0,600000.0,Old Masters,Master Paintings & Sculpture Part I,https://sothebys-md.brightspotcdn.com/dims4/default/d9844f5/2147483647/strip/true/crop/2000x1442+0+0/resize/2048x1477!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F93%2Fc3%2F878f2a8f404599686e749fcd5229%2F032n10607-7c36s.jpg
381,"Jacopo Robusti, called Jacopo Tintoretto","Portrait of a bearded man, possibly Prince Antonio di Santacroce of Rome",New York,USD,2021,True,True,378000.0,300000.0,500000.0,Old Masters,Master Paintings & Sculpture Part I,https://sothebys-md.brightspotcdn.com/dims4/default/d0c1d4e/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F7d%2F23%2F7a2d7e694b46962b9ac403a72a04%2Fn10607-23-web.jpg
382,Lorenzo di Credi and Workshop,Adoration of the Christ Child,New York,USD,2021,False,False,0.0,600000.0,800000.0,Old Masters,Master Paintings & Sculpture Part I,https://sothebys-md.brightspotcdn.com/dims4/default/cedc3c9/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fe3%2F3e%2F5a55734e44c494bcac350b3611cc%2Fn10607-3-web.jpg
383,Ambrosius Bosschaert the Elder,"A still life of white and red roses, a tulip, anemones, a hyacinth, a pansy, lily-of-the-valley, and other flowers in an ornamented glass vase on a hard-stone ledge, with a shell, a bluebottle and a Red Admiral butterfly",New York,USD,2021,True,True,2319000.0,1000000.0,1500000.0,Old Masters,Master Paintings & Sculpture Part I,https://sothebys-md.brightspotcdn.com/dims4/default/5659bfd/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fb4%2Fe8%2F43ef6b9c4677b6fb7e9245493033%2Fn10607-38-web.jpg
384,"Roman follower of Caravaggio and Simon Vouet, circa 1620-25",Salome with the head of Saint John the Baptist,New York,USD,2021,False,True,113400.0,100000.0,150000.0,Old Masters,Master Paintings & Sculpture Part I,https://sothebys-md.brightspotcdn.com/dims4/default/787e550/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F27%2F00%2F33a7ba9844b89b944593d94caa67%2Fn10607-24-web.jpg
385,Hugo van der Goes,The descent from the cross,New York,USD,2021,False,True,3350000.0,3000000.0,5000000.0,Old Masters,Master Paintings & Sculpture Part I,https://sothebys-md.brightspotcdn.com/dims4/default/20d71ee/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F24%2F98%2Fa076c92f44b1b27336577b146d6d%2Fn10607-7-web.jpg
386,Salomon van Ruysdael,River landscape with fishermen tending their nets along a bank,New York,USD,2021,True,True,478800.0,200000.0,300000.0,Old Masters,Master Paintings & Sculpture Part I,https://sothebys-md.brightspotcdn.com/dims4/default/ced4991/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Ff2%2F3d%2F889a5d594de0861959c627e49c05%2Fn10607-6-web-addl.jpg
387,"School of Haarlem, circa 1615","Portrait of a young man holding his gloves and wearing a tall hat, his arm akimbo",New York,USD,2021,False,True,390600.0,70000.0,90000.0,Old Masters,Master Paintings & Sculpture Part I,https://sothebys-md.brightspotcdn.com/dims4/default/6f70b59/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Ff3%2F48%2F110e5b1f4c3792dcfe8a3b71c884%2Fn10607-16-web.jpg
388,The Master of 1518,Adoration of the Magi,New York,USD,2021,False,True,163800.0,150000.0,200000.0,Old Masters,Master Paintings & Sculpture Part I,https://sothebys-md.brightspotcdn.com/dims4/default/72cc7ba/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Faf%2Fa0%2F3c2b324b42088bf7bfffd8a4f47e%2Fn10607-1-web.jpg
389,David Teniers the Younger,Peasants smoking and drinking in a tavern,New York,USD,2021,True,False,0.0,400000.0,600000.0,Old Masters,Master Paintings & Sculpture Part I,https://sothebys-md.brightspotcdn.com/dims4/default/79f9595/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fa1%2F0a%2Fc75f03104205bbdd6e025a85322b%2Fn10607-33-web.jpg
390,Marten van Cleve the Elder,Children's Games,New York,USD,2021,False,True,625000.0,300000.0,500000.0,Old Masters,Master Paintings & Sculpture Part I,https://sothebys-md.brightspotcdn.com/dims4/default/532cc32/2147483647/strip/true/crop/2000x1425+0+0/resize/2048x1459!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fb2%2F63%2F901bb4c947ee8ba49bfd69f9cc8f%2F242n10607-br6gn.jpg
391,Attributed to Juan Pantoja de la Cruz,"Portrait of a gentleman in armor, traditionally said to be Don Fernando Alvarez de Toledo, 3rd Duke of Alba, full-length",New York,USD,2021,False,False,0.0,300000.0,500000.0,Old Masters,Master Paintings & Sculpture Part I,https://sothebys-md.brightspotcdn.com/dims4/default/55d92be/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F55%2F51%2F8c7d5dab47b3bf0a0921ba46253b%2Fn10607-25-web.jpg
392,Carlo Dolci,Mater Dolorosa,New York,USD,2021,False,True,308700.0,200000.0,300000.0,Old Masters,Master Paintings & Sculpture Part I,https://sothebys-md.brightspotcdn.com/dims4/default/d1d9f26/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fdd%2Fee%2Fc26251f84350801e79bd0f51e0d2%2Fn10607-29-web.jpg
393,"Flemish School, 1533",Saint Jerome in his study,New York,USD,2021,False,True,163800.0,100000.0,150000.0,Old Masters,Master Paintings & Sculpture Part I,https://sothebys-md.brightspotcdn.com/dims4/default/8cc5f37/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fde%2Fe1%2F065d1fd649abb1727131fe214e51%2Fn10607-11-web.jpg
394,Dirk Valkenburg,A Eurasian eagle-owl with other birds in a landscape,New York,USD,2021,True,False,0.0,250000.0,350000.0,Old Masters,Master Paintings & Sculpture Part I,https://sothebys-md.brightspotcdn.com/dims4/default/e428d37/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Ff2%2F56%2F79e0f42a47049268373d53bad62c%2Fn10607-18-web.jpg
395,Giovanni di Francesco Toscani,Madonna and Child with musician angels,New York,USD,2021,False,False,0.0,200000.0,300000.0,Old Masters,Master Paintings & Sculpture Part I,https://sothebys-md.brightspotcdn.com/dims4/default/82a0235/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fbb%2F72%2F7c0fc05d4755a95d0cfbafab09bb%2Fn10607-5-web.jpg
396,Bartolomeo Bettera,"A still life with musical instruments and a globe on a table, a curtain behind",New York,USD,2021,True,False,0.0,150000.0,200000.0,Old Masters,Master Paintings & Sculpture Part I,https://sothebys-md.brightspotcdn.com/dims4/default/fa9513c/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F27%2F6d%2Fff7a46e84056af90eb6cbfd2aac8%2Fn10607-26-web.jpg
397,Apollonio di Giovanni,Triumph of Julius Caesar,New York,USD,2021,False,True,226800.0,150000.0,200000.0,Old Masters,Master Paintings & Sculpture Part I,https://sothebys-md.brightspotcdn.com/dims4/default/31bba5e/2147483647/strip/true/crop/2000x1470+0+0/resize/2048x1505!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fde%2F17%2F2c01e1494385a05faa520485d72c%2F340n10607-7c38d.jpg
398,"Hispano-Flemish School, circa 1490",Christ as the Man of Sorrows,New York,USD,2021,False,True,327600.0,150000.0,200000.0,Old Masters,Master Paintings & Sculpture Part I,https://sothebys-md.brightspotcdn.com/dims4/default/c3837f5/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F46%2Fa4%2F4011c7d7463d95ad3eed493d557d%2Fn10607-10-web.jpg
399,"Alessandro di Mariano Filipepi, called Sandro Botticelli",Portrait of a young man holding a roundel,New York,USD,2021,False,True,92184000.0,0.0,0.0,Old Masters,Master Paintings & Sculpture Part I,https://sothebys-md.brightspotcdn.com/dims4/default/e9a0922/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fd7%2F85%2F4b68710d4c6d968456870dca1018%2Fn10607-15-web.jpg
400,Taddeo di Bartolo,Saint Simon; Saint Francis of Assisi,New York,USD,2021,False,True,441000.0,400000.0,600000.0,Old Masters,Master Paintings & Sculpture Part I,https://sothebys-md.brightspotcdn.com/dims4/default/55ff892/2147483647/strip/true/crop/1651x2000+0+0/resize/2048x2481!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F70%2F86%2Ff7ee55b64a869288ad915bf48c6f%2F341n10607-7cjkk-combined.jpg
401,Willem van Aelst,"Still life with grapes in a basket, peaches on a silver dish, medlars, two butterflies, a fly and a snail, all on a red velvet cloth over a partially draped ledge",New York,USD,2021,True,True,1230000.0,1000000.0,1500000.0,Old Masters,Master Paintings & Sculpture Part I,https://sothebys-md.brightspotcdn.com/dims4/default/82fd8b8/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F89%2Ff2%2F7bcf560d4b7c85dea9906f56a349%2Fn10607-36-web.jpg
402,Jan Fris,"A still life with a stoneware jug, a glass of beer, playing cards and smokers’ requisites",New York,USD,2021,True,False,0.0,300000.0,500000.0,Old Masters,Master Paintings & Sculpture Part I,https://sothebys-md.brightspotcdn.com/dims4/default/1bffc0f/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fec%2F54%2F941709044702b9dcd3590b5f1bd9%2Fn10607-37-web.jpg
403,Cesare Dandini,Still life of two shelducks hanging from their bills,New York,USD,2021,False,True,176400.0,150000.0,200000.0,Old Masters,Master Paintings & Sculpture Part I,https://sothebys-md.brightspotcdn.com/dims4/default/c89af1b/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F44%2F13%2Fdc43dfd6446fa614600fb3f766b0%2Fn10607-27-web.jpg
404,Hubert Robert,"View of a walled garden courtyard, with a woman feeding chickens and other figures in the foreground",New York,USD,2021,True,True,201600.0,200000.0,300000.0,Old Masters,Master Paintings & Sculpture Part I,https://sothebys-md.brightspotcdn.com/dims4/default/3fb95e6/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F86%2F08%2F33bec92d47c7b7013c9d916a4316%2Fn10607-40-web.jpg
405,Frans Pourbus the Elder,"Portrait of a young woman, aged 17, holding a small spaniel wearing a collar of bells",New York,USD,2021,False,True,478800.0,70000.0,90000.0,Old Masters,Master Paintings & Sculpture Part I,https://sothebys-md.brightspotcdn.com/dims4/default/632737d/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F80%2Fa2%2F18ee6e91462c85c41c83ffc1c495%2Fn10607-19-web.jpg
406,Taddeo di Bartolo,Saint Francis of Assisi; Saint William of Maleval,New York,USD,2021,False,False,0.0,100000.0,150000.0,Old Masters,Master Paintings & Sculpture Part I,https://sothebys-md.brightspotcdn.com/dims4/default/2ffa42a/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F9f%2F6e%2F8a59f94c40b6883520f25afc8e11%2Fn10607-20-web.jpg
407,"Joseph Wright of Derby, A.R.A.","Mr. and Mrs. William Chase, three-quarter length, in an interior by a window, the latter holding a bird",New York,USD,2021,False,True,378000.0,300000.0,500000.0,Old Masters,Master Paintings & Sculpture Part I,https://sothebys-md.brightspotcdn.com/dims4/default/c247730/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fd2%2F18%2Fee9df4b24860b654f6aa0cb14936%2Fn10607-42-web.jpg
408,"Pseudo Jacopino, circa 1335 - 1340",Crucifixion with Saints and Archangel Michael above,New York,USD,2021,False,False,0.0,300000.0,400000.0,Old Masters,Master Paintings & Sculpture Part I,https://sothebys-md.brightspotcdn.com/dims4/default/07283db/2147483647/strip/true/crop/1630x2000+0+0/resize/2048x2513!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F39%2Fcd%2Fbad5ed3d4d5687acf6b5225cfc2d%2F339n10607-8ntmn.jpg
409,Gerard Seghers,Repentant Mary Magdalene,New York,USD,2021,False,True,746000.0,300000.0,500000.0,Old Masters,Master Paintings & Sculpture Part I,https://sothebys-md.brightspotcdn.com/dims4/default/3e8fc0f/2147483647/strip/true/crop/2000x1355+0+0/resize/2048x1388!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fb0%2Fc3%2Fd1559da8454c933a77b73639e18d%2F185n10607-95wl7.jpg
410,Antonietta Brandeis,Venice: A View of the Piazza San Marco,New York,USD,2021,False,True,441000.0,150000.0,200000.0,Old Masters,Master Paintings & Sculpture Part I,https://sothebys-md.brightspotcdn.com/dims4/default/9fd7071/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fa6%2Fd2%2Fa8b54d2e4a32b7b8d28a1a03b3d0%2Fn10607-46-web.jpg
411,Hubert Robert,View of a garden with a large fountain at center and figures relaxing and dancing in the foreground,New York,USD,2021,True,True,315000.0,300000.0,500000.0,Old Masters,Master Paintings & Sculpture Part I,https://sothebys-md.brightspotcdn.com/dims4/default/31c0369/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fbf%2Fe6%2F0fd03d834b28afe8b3c937abf0e5%2Fn10607-39-web.jpg
412,Willem Claesz. Heda,A banquet piece with an overturned tazza and oysters,New York,USD,2021,True,False,0.0,2500000.0,3500000.0,Old Masters,Master Paintings & Sculpture Part I,https://sothebys-md.brightspotcdn.com/dims4/default/0901d8c/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fb2%2Fad%2F4da104e441bb88ec69a33fcbf25c%2Fn10607-30-web.jpg
413,Pompeo Girolamo Batoni,"Portrait of Thomas Orde, later Orde-Powlett and 1st Baron Bolton (1746–1807) |《托馬斯・奧德（1746-1807年）肖像，後封奧德・寶勒及保頓男爵一世》",London,USD,2020,True,True,654814.0,393675.75,524901.0,Old Masters,Old Masters Evening Sale,https://sothebys-md.brightspotcdn.com/dims4/default/dc3e9d7/2147483647/strip/true/crop/1477x2000+0+0/resize/2048x2773!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fe6%2F12%2F33b9b98245a8b794984978907f09%2Fl20036-bp9q8-01.jpg
414,Bartolomé Esteban Murillo,Mater Dolorosa | 《苦難聖母》,London,USD,2020,True,True,314153.25,131225.25,196837.87,Old Masters,Old Masters Evening Sale,https://sothebys-md.brightspotcdn.com/dims4/default/4bc0c4b/2147483647/strip/true/crop/1622x2000+0+0/resize/2048x2525!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F1c%2F12%2Fcf5d5060436db0cdf61ef2a3abd1%2Fl20036-blyjv-01.jpg
415,"Alessandro di Mariano Filipepi, called Sandro Botticelli","Christ on the Cross adored by Saints Monica, Augustine, Mary Magdalen, Jerome and Bridget of Sweden | 《聖莫尼卡、聖奧古斯丁、聖瑪利亞・瑪達肋納、聖傑羅姆及瑞典聖畢哲敬拜十字架上的耶穌》",London,USD,2020,False,True,1369335.48,1049802.0,1574703.0,Old Masters,Old Masters Evening Sale,https://sothebys-md.brightspotcdn.com/dims4/default/f76e4f2/2147483647/strip/true/crop/2000x1730+0+0/resize/2048x1772!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fbf%2Ffa%2F86dbb80b4ea5812db452acce803b%2F803l20036-7c4lx.jpg
416,Jan Brueghel the Younger,"Still life with a large bouquet of flowers in a wooden bucket, including a crown imperial lily, roses, tulips and other flowers, with butterflies, insects and berries on the shelf beneath |《靜物畫：木盆裡的大束鮮花，包括一朵冠花貝母、玫瑰、鬱金香，盆架上有蝴蝶、昆蟲、莓果》",London,USD,2020,False,True,330687.63,104980.2,157470.3,Old Masters,Old Masters Evening Sale,https://sothebys-md.brightspotcdn.com/dims4/default/26bbe54/2147483647/strip/true/crop/1496x2000+0+0/resize/2048x2738!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fba%2Fa0%2Fa2b7c97e4bb79c18b12ea47703b1%2Fl20036-bqb4l-01-a.jpg
417,Willem Claesz. Heda,"A still life with an overturned silver tazza, glassware, pies and a peeled lemon on a table |《靜物：桌上倒轉的銀製扁花瓶、玻璃器皿、餡餅和去皮檸檬》",London,USD,2020,True,True,214946.96,157470.3,236205.45,Old Masters,Old Masters Evening Sale,https://sothebys-md.brightspotcdn.com/dims4/default/ec99ba6/2147483647/strip/true/crop/2000x1462+0+0/resize/2048x1497!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fd2%2Fb3%2F7c060d96420eaec50558ce094a6b%2Fl20036-9xtdb-01new.jpg
418,Biagio d'Antonio,The Virgin and Child before a landscape |《風景前的聖母與聖嬰》,London,USD,2020,False,False,0.0,52490.1,78735.15,Old Masters,Old Masters Evening Sale,https://sothebys-md.brightspotcdn.com/dims4/default/ce01d9f/2147483647/strip/true/crop/1432x2000+0+0/resize/2048x2860!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F27%2F70%2F22a3c8c14eaaad947766cd6df645%2F187l20036-bbgls.jpg
419,David Teniers the Younger,The Wine Harvest |《葡萄酒收穫》,London,USD,2020,True,True,4783160.35,3936757.49,6561262.49,Old Masters,Old Masters Evening Sale,https://sothebys-md.brightspotcdn.com/dims4/default/38a2d6b/2147483647/strip/true/crop/2000x1076+0+0/resize/2048x1102!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fc4%2Fdc%2F54bee97a4f219b9c9c9ffd06cbbb%2F008l20036-bpm5b-08.jpg
420,Mariotto Albertinelli and Giuliano Bugiardini,The Virgin and Child with the young Saint John the Baptist and an angel | 《聖母與聖嬰、少年施洗者聖約翰及天使》,London,USD,2020,False,True,165343.81,131225.25,196837.87,Old Masters,Old Masters Evening Sale,https://sothebys-md.brightspotcdn.com/dims4/default/e8a7fc0/2147483647/strip/true/crop/1565x2000+0+0/resize/2048x2617!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fcf%2Fef%2F1dc8ecd14e52b750a3ddeb74b889%2Fl20036-bq4d9-01-a.jpg
